001|002|0.45594
001|003|0.47093
001|004|0.48222
001|005|0.46733
001|006|0.45292
001|007|0.46512
001|008|0.44987
001|009|0.47061
001|010|0.47755
001|011|0.46974
001|012|0.47752
001|013|0.45447
001|014|0.48139
001|015|0.47673
001|016|0.46526
001|017|0.45551
001|018|0.43441
001|019|0.47258
001|020|0.46823
001|021|0.45684
001|022|0.47892
001|023|0.4729
001|024|0.46984
001|025|0.4618
001|026|0.45578
001|027|0.46265
001|028|0.49516
001|029|0.45841
001|030|0.47413
001|031|0.46798
001|032|0.47942
001|033|0.49489
001|034|0.47068
001|035|0.46163
001|036|0.48235
001|037|0.47112
001|038|0.44577
001|039|0.4623
001|040|0.44664
001|041|0.46987
001|042|0.46716
001|043|0.46339
001|044|0.45969
001|045|0.47129
001|046|0.47431
001|047|0.48137
001|048|0.46006
001|049|0.47448
001|050|0.45887
001|051|0.46421
001|052|0.47113
001|053|0.46928
001|054|0.47039
001|055|0.48386
001|056|0.45819
001|057|0.48147
001|058|0.47506
001|059|0.47205
001|060|0.467
001|061|0.46796
001|062|0.46755
001|063|0.45881
001|064|0.48244
001|065|0.46341
001|066|0.47623
001|067|0.40972
001|068|0.45826
001|069|0.45809
001|070|0.44329
001|071|0.4701
001|072|0.46686
001|073|0.48687
001|074|0.49131
001|075|0.48772
001|076|0.4528
001|077|0.4751
001|078|0.48933
001|079|0.46411
001|080|0.46398
001|081|0.46856
001|082|0.475
001|083|0.47548
001|084|0.46632
001|085|0.47728
001|086|0.46124
001|087|0.49608
001|088|0.50015
001|089|0.45935
001|090|0.46963
001|091|0.46425
001|092|0.4574
001|093|0.46145
001|094|0.46749
001|095|0.45721
001|096|0.48673
001|097|0.45444
001|098|0.45812
001|099|0.46642
001|100|0.48165
001|101|0.46218
001|102|0.47613
001|103|0.4596
001|104|0.46949
001|105|0.46976
001|106|0.45933
001|107|0.46037
001|108|0.46259
002|003|0.47368
002|004|0.48335
002|005|0.47077
002|006|0.44874
002|007|0.47061
002|008|0.46442
002|009|0.47598
002|010|0.45636
002|011|0.43916
002|012|0.48743
002|013|0.48038
002|014|0.48432
002|015|0.4645
002|016|0.46349
002|017|0.46738
002|018|0.46473
002|019|0.4225
002|020|0.46736
002|021|0.48195
002|022|0.44621
002|023|0.44734
002|024|0.48009
002|025|0.46422
002|026|0.48118
002|027|0.48396
002|028|0.48405
002|029|0.46987
002|030|0.48398
002|031|0.49021
002|032|0.45652
002|033|0.4748
002|034|0.46224
002|035|0.4641
002|036|0.45691
002|037|0.42744
002|038|0.47747
002|039|0.46093
002|040|0.48563
002|041|0.46756
002|042|0.4637
002|043|0.45146
002|044|0.48289
002|045|0.45228
002|046|0.47719
002|047|0.47281
002|048|0.44773
002|049|0.47502
002|050|0.48079
002|051|0.46627
002|052|0.48907
002|053|0.48397
002|054|0.47828
002|055|0.47573
002|056|0.45742
002|057|0.46881
002|058|0.46118
002|059|0.45604
002|060|0.47454
002|061|0.45404
002|062|0.47973
002|063|0.48024
002|064|0.48052
002|065|0.45462
002|066|0.47568
002|067|0.46443
002|068|0.48385
002|069|0.47802
002|070|0.46552
002|071|0.47495
002|072|0.47284
002|073|0.46604
002|074|0.47035
002|075|0.47895
002|076|0.49376
002|077|0.46658
002|078|0.47574
002|079|0.46814
002|080|0.46339
002|081|0.45324
002|082|0.44845
002|083|0.47335
002|084|0.47644
002|085|0.45114
002|086|0.4825
002|087|0.48125
002|088|0.4881
002|089|0.44234
002|090|0.46593
002|091|0.47711
002|092|0.47329
002|093|0.44045
002|094|0.4723
002|095|0.47294
002|096|0.48787
002|097|0.50296
002|098|0.44605
002|099|0.43473
002|100|0.44637
002|101|0.45331
002|102|0.46664
002|103|0.45308
002|104|0.46205
002|105|0.47442
002|106|0.44779
002|107|0.47316
002|108|0.48881
003|004|0.47839
003|005|0.47068
003|006|0.44845
003|007|0.45825
003|008|0.47986
003|009|0.48678
003|010|0.449
003|011|0.47003
003|012|0.48325
003|013|0.48838
003|014|0.48058
003|015|0.45015
003|016|0.48407
003|017|0.47976
003|018|0.48492
003|019|0.46687
003|020|0.47273
003|021|0.4642
003|022|0.49929
003|023|0.47368
003|024|0.46899
003|025|0.45861
003|026|0.46887
003|027|0.47524
003|028|0.48186
003|029|0.48053
003|030|0.45926
003|031|0.48071
003|032|0.46773
003|033|0.47758
003|034|0.48231
003|035|0.44539
003|036|0.50178
003|037|0.46927
003|038|0.4583
003|039|0.46843
003|040|0.4641
003|041|0.47977
003|042|0.4815
003|043|0.4659
003|044|0.46687
003|045|0.46122
003|046|0.48232
003|047|0.48163
003|048|0.47187
003|049|0.46755
003|050|0.46225
003|051|0.47584
003|052|0.48267
003|053|0.4795
003|054|0.47114
003|055|0.4553
003|056|0.47484
003|057|0.48287
003|058|0.48035
003|059|0.46787
003|060|0.47349
003|061|0.47254
003|062|0.48193
003|063|0.46741
003|064|0.48284
003|065|0.46834
003|066|0.46671
003|067|0.43499
003|068|0.46978
003|069|0.472
003|070|0.46513
003|071|0.46201
003|072|0.46752
003|073|0.47576
003|074|0.48109
003|075|0.44723
003|076|0.4623
003|077|0.45423
003|078|0.47299
003|079|0.46328
003|080|0.47419
003|081|0.45826
003|082|0.46176
003|083|0.48614
003|084|0.45761
003|085|0.48536
003|086|0.48382
003|087|0.49593
003|088|0.4895
003|089|0.47165
003|090|0.50016
003|091|0.4661
003|092|0.47441
003|093|0.49716
003|094|0.45813
003|095|0.47615
003|096|0.47925
003|097|0.49774
003|098|0.45896
003|099|0.47733
003|100|0.46766
003|101|0.44369
003|102|0.4752
003|103|0.45488
003|104|0.47755
003|105|0.48429
003|106|0.47779
003|107|0.47434
003|108|0.47161
004|005|0.46472
004|006|0.46331
004|007|0.47788
004|008|0.47044
004|009|0.46778
004|010|0.46116
004|011|0.46672
004|012|0.44758
004|013|0.41316
004|014|0.46371
004|015|0.46179
004|016|0.47288
004|017|0.45947
004|018|0.47728
004|019|0.44931
004|020|0.4778
004|021|0.47465
004|022|0.4593
004|023|0.46758
004|024|0.4775
004|025|0.49806
004|026|0.47529
004|027|0.47095
004|028|0.47904
004|029|0.48406
004|030|0.46823
004|031|0.44825
004|032|0.46288
004|033|0.46581
004|034|0.41958
004|035|0.43809
004|036|0.46513
004|037|0.47449
004|038|0.46924
004|039|0.4659
004|040|0.47736
004|041|0.40139
004|042|0.46437
004|043|0.45512
004|044|0.48655
004|045|0.45131
004|046|0.45472
004|047|0.45778
004|048|0.45222
004|049|0.44764
004|050|0.45567
004|051|0.46942
004|052|0.49188
004|053|0.44332
004|054|0.4547
004|055|0.47425
004|056|0.49637
004|057|0.48883
004|058|0.4746
004|059|0.46071
004|060|0.44809
004|061|0.48563
004|062|0.47087
004|063|0.46348
004|064|0.45222
004|065|0.45673
004|066|0.44413
004|067|0.45501
004|068|0.45507
004|069|0.43066
004|070|0.46778
004|071|0.48731
004|072|0.44743
004|073|0.44301
004|074|0.452
004|075|0.49382
004|076|0.4498
004|077|0.4711
004|078|0.48571
004|079|0.47673
004|080|0.48818
004|081|0.46812
004|082|0.44073
004|083|0.4609
004|084|0.46739
004|085|0.44896
004|086|0.42699
004|087|0.45992
004|088|0.45998
004|089|0.48147
004|090|0.46899
004|091|0.41987
004|092|0.48353
004|093|0.46512
004|094|0.44659
004|095|0.49726
004|096|0.44943
004|097|0.45995
004|098|0.47479
004|099|0.45317
004|100|0.4651
004|101|0.44547
004|102|0.46155
004|103|0.48204
004|104|0.46788
004|105|0.46736
004|106|0.44251
004|107|0.45718
004|108|0.46508
005|006|0.47106
005|007|0.45817
005|008|0.47772
005|009|0.47168
005|010|0.4862
005|011|0.47656
005|012|0.45439
005|013|0.47459
005|014|0.48247
005|015|0.449
005|016|0.47248
005|017|0.47262
005|018|0.47226
005|019|0.48603
005|020|0.44935
005|021|0.47289
005|022|0.4918
005|023|0.46674
005|024|0.47723
005|025|0.48016
005|026|0.47261
005|027|0.46986
005|028|0.49398
005|029|0.48633
005|030|0.46993
005|031|0.49152
005|032|0.48171
005|033|0.48537
005|034|0.46695
005|035|0.46739
005|036|0.47996
005|037|0.46565
005|038|0.46529
005|039|0.47958
005|040|0.49637
005|041|0.44564
005|042|0.47505
005|043|0.46598
005|044|0.48726
005|045|0.47633
005|046|0.47685
005|047|0.48477
005|048|0.47947
005|049|0.48242
005|050|0.4943
005|051|0.4812
005|052|0.48135
005|053|0.46838
005|054|0.486
005|055|0.47573
005|056|0.46642
005|057|0.46613
005|058|0.4512
005|059|0.47101
005|060|0.48022
005|061|0.48594
005|062|0.4777
005|063|0.47467
005|064|0.47657
005|065|0.46179
005|066|0.4772
005|067|0.47124
005|068|0.48383
005|069|0.47268
005|070|0.47232
005|071|0.48092
005|072|0.47058
005|073|0.4906
005|074|0.47512
005|075|0.46216
005|076|0.46064
005|077|0.45874
005|078|0.46635
005|079|0.46918
005|080|0.45198
005|081|0.4683
005|082|0.46994
005|083|0.47697
005|084|0.47275
005|085|0.48454
005|086|0.48932
005|087|0.44918
005|088|0.48431
005|089|0.45045
005|090|0.46705
005|091|0.47211
005|092|0.47199
005|093|0.48692
005|094|0.44932
005|095|0.47614
005|096|0.49375
005|097|0.48149
005|098|0.47266
005|099|0.46422
005|100|0.48541
005|101|0.48468
005|102|0.45835
005|103|0.48945
005|104|0.47714
005|105|0.45674
005|106|0.48138
005|107|0.48641
005|108|0.46857
006|007|0.46419
006|008|0.4697
006|009|0.47709
006|010|0.46735
006|011|0.46319
006|012|0.49362
006|013|0.48396
006|014|0.46908
006|015|0.4262
006|016|0.47462
006|017|0.48208
006|018|0.48397
006|019|0.4713
006|020|0.47876
006|021|0.45615
006|022|0.46688
006|023|0.46085
006|024|0.4797
006|025|0.48919
006|026|0.48762
006|027|0.4825
006|028|0.46834
006|029|0.46957
006|030|0.49333
006|031|0.47384
006|032|0.46579
006|033|0.46405
006|034|0.48498
006|035|0.45774
006|036|0.48916
006|037|0.46929
006|038|0.46244
006|039|0.47163
006|040|0.45153
006|041|0.43417
006|042|0.44759
006|043|0.44245
006|044|0.46798
006|045|0.45321
006|046|0.47251
006|047|0.48823
006|048|0.44437
006|049|0.46098
006|050|0.46573
006|051|0.45202
006|052|0.49515
006|053|0.47009
006|054|0.44226
006|055|0.47577
006|056|0.47812
006|057|0.47762
006|058|0.46992
006|059|0.45286
006|060|0.49313
006|061|0.4941
006|062|0.45553
006|063|0.45854
006|064|0.45746
006|065|0.46025
006|066|0.4449
006|067|0.48937
006|068|0.45369
006|069|0.45679
006|070|0.47433
006|071|0.47482
006|072|0.46614
006|073|0.45791
006|074|0.44955
006|075|0.45877
006|076|0.47788
006|077|0.47201
006|078|0.46525
006|079|0.46719
006|080|0.47656
006|081|0.45846
006|082|0.47744
006|083|0.49985
006|084|0.47679
006|085|0.48477
006|086|0.45259
006|087|0.49397
006|088|0.47045
006|089|0.42164
006|090|0.50583
006|091|0.48981
006|092|0.48152
006|093|0.47542
006|094|0.46491
006|095|0.4782
006|096|0.50068
006|097|0.50043
006|098|0.44989
006|099|0.47377
006|100|0.46052
006|101|0.45269
006|102|0.47757
006|103|0.46157
006|104|0.48842
006|105|0.47232
006|106|0.46092
006|107|0.47909
006|108|0.47558
007|008|0.45714
007|009|0.47698
007|010|0.46511
007|011|0.47165
007|012|0.46557
007|013|0.4693
007|014|0.47531
007|015|0.43309
007|016|0.44616
007|017|0.47435
007|018|0.46181
007|019|0.42844
007|020|0.45844
007|021|0.47235
007|022|0.47705
007|023|0.46673
007|024|0.479
007|025|0.44272
007|026|0.47753
007|027|0.47623
007|028|0.47524
007|029|0.45843
007|030|0.47408
007|031|0.44107
007|032|0.4736
007|033|0.44879
007|034|0.45854
007|035|0.48008
007|036|0.45725
007|037|0.47163
007|038|0.49174
007|039|0.46886
007|040|0.4515
007|041|0.4496
007|042|0.46915
007|043|0.45957
007|044|0.46664
007|045|0.45703
007|046|0.46236
007|047|0.46678
007|048|0.45712
007|049|0.48613
007|050|0.45943
007|051|0.45719
007|052|0.47825
007|053|0.46409
007|054|0.47003
007|055|0.44911
007|056|0.48769
007|057|0.44732
007|058|0.47078
007|059|0.46097
007|060|0.47772
007|061|0.48525
007|062|0.46225
007|063|0.49149
007|064|0.45738
007|065|0.44978
007|066|0.44887
007|067|0.46621
007|068|0.48184
007|069|0.45827
007|070|0.47613
007|071|0.46887
007|072|0.42066
007|073|0.47383
007|074|0.46121
007|075|0.44572
007|076|0.46589
007|077|0.47313
007|078|0.47294
007|079|0.45443
007|080|0.47961
007|081|0.4808
007|082|0.4505
007|083|0.47618
007|084|0.47859
007|085|0.45475
007|086|0.44682
007|087|0.46277
007|088|0.47351
007|089|0.42617
007|090|0.48397
007|091|0.47939
007|092|0.48496
007|093|0.4551
007|094|0.43169
007|095|0.47102
007|096|0.49096
007|097|0.4866
007|098|0.46132
007|099|0.48389
007|100|0.47213
007|101|0.47702
007|102|0.45721
007|103|0.45739
007|104|0.49604
007|105|0.4514
007|106|0.46751
007|107|0.4737
007|108|0.46481
008|009|0.48378
008|010|0.47462
008|011|0.45869
008|012|0.48746
008|013|0.46892
008|014|0.46901
008|015|0.47817
008|016|0.45586
008|017|0.4606
008|018|0.47314
008|019|0.45598
008|020|0.46771
008|021|0.48522
008|022|0.47052
008|023|0.48125
008|024|0.4543
008|025|0.47746
008|026|0.44092
008|027|0.45362
008|028|0.47459
008|029|0.46502
008|030|0.44665
008|031|0.46189
008|032|0.46763
008|033|0.47574
008|034|0.46507
008|035|0.4858
008|036|0.46061
008|037|0.44729
008|038|0.45758
008|039|0.46679
008|040|0.45561
008|041|0.45896
008|042|0.47949
008|043|0.47435
008|044|0.45041
008|045|0.46182
008|046|0.45235
008|047|0.44121
008|048|0.47105
008|049|0.47757
008|050|0.47699
008|051|0.4795
008|052|0.4736
008|053|0.4445
008|054|0.47058
008|055|0.48917
008|056|0.46745
008|057|0.48778
008|058|0.46058
008|059|0.43294
008|060|0.46741
008|061|0.48084
008|062|0.47533
008|063|0.45995
008|064|0.47489
008|065|0.47775
008|066|0.46047
008|067|0.44926
008|068|0.47326
008|069|0.48072
008|070|0.47566
008|071|0.46121
008|072|0.46349
008|073|0.48384
008|074|0.48515
008|075|0.48982
008|076|0.46962
008|077|0.47219
008|078|0.46368
008|079|0.47551
008|080|0.47881
008|081|0.48133
008|082|0.47419
008|083|0.49739
008|084|0.47862
008|085|0.4708
008|086|0.47223
008|087|0.49193
008|088|0.46675
008|089|0.47147
008|090|0.47231
008|091|0.4361
008|092|0.46416
008|093|0.44034
008|094|0.45061
008|095|0.49109
008|096|0.46897
008|097|0.47847
008|098|0.46573
008|099|0.45904
008|100|0.47054
008|101|0.46371
008|102|0.47292
008|103|0.48291
008|104|0.46417
008|105|0.47831
008|106|0.48233
008|107|0.45485
008|108|0.45674
009|010|0.45164
009|011|0.47218
009|012|0.47736
009|013|0.46172
009|014|0.44223
009|015|0.47363
009|016|0.47547
009|017|0.48216
009|018|0.46017
009|019|0.44218
009|020|0.46261
009|021|0.4722
009|022|0.46352
009|023|0.48591
009|024|0.49147
009|025|0.45246
009|026|0.47723
009|027|0.47112
009|028|0.47555
009|029|0.46726
009|030|0.46894
009|031|0.43563
009|032|0.45588
009|033|0.45242
009|034|0.47142
009|035|0.46297
009|036|0.46992
009|037|0.46318
009|038|0.45685
009|039|0.46165
009|040|0.46253
009|041|0.4243
009|042|0.45459
009|043|0.47436
009|044|0.4777
009|045|0.46815
009|046|0.43729
009|047|0.45651
009|048|0.4698
009|049|0.45856
009|050|0.44876
009|051|0.47775
009|052|0.48917
009|053|0.46822
009|054|0.47372
009|055|0.474
009|056|0.48279
009|057|0.47536
009|058|0.50149
009|059|0.47934
009|060|0.47979
009|061|0.47862
009|062|0.44497
009|063|0.4619
009|064|0.46493
009|065|0.46415
009|066|0.4609
009|067|0.44064
009|068|0.47809
009|069|0.45871
009|070|0.43589
009|071|0.48564
009|072|0.46112
009|073|0.45285
009|074|0.48102
009|075|0.45843
009|076|0.4624
009|077|0.47961
009|078|0.48061
